"Age","kmDriven","Transmission","Owner","FuelType","AskPrice","LogAskPrice","isLuxury","kmPerYear","Brand_model"
11,52000,1,1,3,2100000,14.5574479026937,1,4727.27272727273,247
8,145000,2,1,1,480000,13.0815413828841,0,18125,360
9,104000,2,1,1,370000,12.8212582846204,0,11555.5555555556,74
9,91540,1,1,1,2245000,14.6242160791585,1,10171.1111111111,261
7,89500,1,1,1,2390000,14.6868039239077,1,12785.7142857143,138
20,91000,1,1,3,138000,11.8350089641393,0,4550,74
9,149728.625,2,1,1,1465000,14.1973658004333,0,16636.5138888889,363
7,149728.625,2,2,1,850000,13.6529916284665,0,21389.8035714286,90
9,73000,1,2,1,625000,13.3455069287185,0,8111.11111111111,90
7,69000,1,2,1,3695000,15.1224911123644,1,9857.14285714286,20
6,34000,2,1,3,425000,12.9598444479066,0,5666.66666666667,210
7,139000,2,2,1,320000,12.6760762747759,0,19857.1428571429,81
7,73000,1,2,1,2151000,14.5814434082499,1,10428.5714285714,6
7,50000,2,1,3,799999,13.5923657566493,0,7142.85714285714,90
1,23000,1,1,3,1525000,14.2375049680236,0,23000,118
6,149728.625,1,1,1,710000,13.4730202490175,0,24954.7708333333,319
2,27000,2,1,3,1575000,14.2697658302419,0,13500,204
13,72000,2,2,3,205000,12.2307652581205,0,5538.46153846154,97
13,72000,2,2,3,85000,11.3504065354725,0,5538.46153846154,185
14,117000,1,1,1,990000,13.8054602221108,1,8357.14285714286,244
8,98500,1,2,1,1995000,14.5061546083061,1,12312.5,62
6,68500,2,2,1,714999,13.4800364230738,0,11416.6666666667,90
7,76000,1,2,3,445000,13.0058295611484,0,10857.1428571429,286
8,139000,1,1,1,2399000,14.6905625418218,1,17375,12
4,40000,1,1,3,9e+05,13.7101500423064,0,10000,199
7,77500,2,2,1,790000,13.5797882244432,0,11071.4285714286,224
7,78000,1,2,3,550000,13.2176735572087,0,11142.8571428571,81
2,61000,1,1,1,3600000,15.0964444034263,0,30500,363
1,24000,1,2,1,1975000,14.4960789563174,0,24000,88
16,96000,2,2,3,199000,12.2010601037066,0,6000,197
3,12300,2,2,3,580000,13.2707833825226,0,4100,305
6,39000,1,2,1,3149999,14.9629126933414,1,6500,142
9,18,2,2,3,999599,13.8151094775423,0,2,1
10,91000,2,2,1,550000,13.2176735572087,0,9100,74
1,12000,1,1,3,5100000,15.4447510976946,1,12000,8
6,90000,1,2,1,2350000,14.6699258861203,1,15000,62
10,91000,2,2,1,370000,12.8212582846204,0,9100,219
12,42000,2,1,3,3e+05,12.6115377536383,0,3500,386
9,25000,1,1,1,2390000,14.6868039239077,0,2777.77777777778,129
2,44000,2,1,1,1335000,14.1044418498165,0,22000,165
2,11425,1,1,3,749000,13.5264942624994,0,5712.5,305
11,65000,2,2,1,359000,12.7910776674704,0,5909.09090909091,303
8,39000,1,1,3,7495000,15.8297466895188,1,4875,262
7,55000,2,2,3,625000,13.3455069287185,0,7857.14285714286,74
7,77000,2,2,1,590000,13.2878778158819,0,11000,319
9,54000,2,1,3,374000,12.8320110763967,0,6000,93
6,42000,1,1,1,3999999,15.2018046690841,1,7000,29
5,80000,2,1,1,775000,13.5606183083355,0,16000,159
5,86000,2,1,1,850000,13.6529916284665,0,17200,90
2,25000,1,1,3,1650000,14.3162858458768,0,12500,90
5,16,1,2,1,1027000,13.8421524889107,0,3.2,165
11,61000,2,1,3,351000,12.768541502448,0,5545.45454545455,386
7,55000,2,2,3,475000,13.0710700830168,0,7857.14285714286,81
8,71111,2,1,1,530000,13.1806322855283,0,8888.875,172
5,52000,1,1,3,1075000,13.8878312195439,0,10400,90
13,72119,2,2,3,209999,12.2548580477835,0,5547.61538461538,218
4,74000,2,1,1,935000,13.7483018082708,0,18500,116
9,20,2,2,3,375000,12.8346813049525,0,2.22222222222222,105
14,80000,1,2,1,225000,12.3238556811866,0,5714.28571428571,36
5,50000,2,1,3,575000,13.2621253197795,0,10000,190
8,55000,2,2,3,315000,12.6603279178078,0,6875,229
7,20000,1,1,3,5600000,15.5382771557054,0,2857.14285714286,129
6,87000,2,2,1,530000,13.1806322855283,0,14500,215
5,51000,2,1,3,740000,13.5144054651804,0,10200,85
3,16000,1,1,3,13300000,16.403274593192,1,5333.33333333333,259
5,78000,1,1,3,1045000,13.859527443381,0,15600,90
12,98000,2,2,3,373000,12.829333698626,0,8166.66666666667,218
13,115000,1,2,1,520000,13.1615840905576,1,8846.15384615385,20
5,19000,2,2,1,995000,13.8104980161407,0,3800,178
2,50000,2,1,1,4e+06,15.2018049190842,0,25000,363
8,61000,1,1,1,2151000,14.5814434082499,1,7625,19
10,44000,1,1,1,1670000,14.3283341843929,1,4400,4
10,67000,2,1,1,450000,13.0170028617465,0,6700,178
13,149728.625,2,1,1,899999,13.7101489311947,0,11517.5865384615,365
10,149728.625,1,2,1,1150000,13.9552725003394,1,14972.8625,6
9,93000,2,1,1,675000,13.4224679698547,1,10333.3333333333,61
7,46000,2,1,3,421000,12.9503881126645,0,6571.42857142857,190
5,98000,1,1,3,640000,13.3692234553359,0,19600,218
12,62000,2,1,3,349000,12.7628272011846,0,5166.66666666667,118
1,60000,1,1,1,1951000,14.4838526196052,0,60000,168
5,35000,1,1,3,7e+05,13.4588356140255,0,7000,190
17,1e+05,2,2,3,1e+05,11.5129254649702,0,5882.35294117647,112
9,52000,1,1,3,375000,12.8346813049525,0,5777.77777777778,100
3,63000,2,1,3,795000,13.5860973936365,0,21000,224
3,68000,1,2,3,820000,13.6170596192404,0,22666.6666666667,116
9,132000,2,2,1,150000,11.9183905730784,0,14666.6666666667,334
6,65000,1,1,1,799000,13.5911162247484,0,10833.3333333333,71
4,18231,2,1,3,539101,13.1976582163815,0,4557.75,339
6,27000,1,2,1,17500000,16.6777114388937,1,4500,147
12,73800,1,2,1,990000,13.8054602221108,1,6150,247
6,40000,1,2,3,3400000,15.0392859895864,0,6666.66666666667,276
7,77000,1,1,1,2450000,14.7115985825209,1,11000,19
6,72531,2,1,3,265000,12.4874851049684,0,12088.5,186
9,65000,1,2,1,899999,13.7101489311947,1,7222.22222222222,4
6,116000,1,1,1,1650000,14.3162858458768,0,19333.3333333333,366
0,8000,1,1,3,1800000,14.4032972228664,0,Inf,266
7,81000,2,2,3,575000,13.2621253197795,0,11571.4285714286,190
11,120000,2,2,1,360000,12.7938593104323,0,10909.0909090909,118
9,71291,2,2,1,520000,13.1615840905576,0,7921.22222222222,171
7,80000,1,1,1,2275000,14.6374906103672,1,11428.5714285714,62
5,54900,1,2,1,790000,13.5797882244432,0,10980,224
6,55000,2,1,1,590000,13.2878778158819,0,9166.66666666667,190
6,40000,1,1,1,888000,13.6967270219743,0,6666.66666666667,91
11,149728.625,2,2,1,370000,12.8212582846204,0,13611.6931818182,219
10,90000,1,2,1,1221000,14.0151807530928,1,9000,20
8,123000,2,2,1,65000,11.0821425488778,0,15375,330
8,95000,1,1,1,1795000,14.4005155799045,1,11875,243
5,7687,1,1,1,7e+05,13.4588356140255,0,1537.4,90
4,82000,2,1,3,535000,13.1900220258781,0,20500,219
7,123000,2,2,1,1175000,13.9767787055604,0,17571.4285714286,358
7,59023,1,2,1,2995000,14.9124547895317,0,8431.85714285714,363
6,115000,1,2,1,2275000,14.6374906103672,1,19166.6666666667,62
7,90000,2,2,1,1250000,14.0386541092785,0,12857.1428571429,366
10,88600,1,2,3,185000,12.1281111040605,0,8860,186
7,33000,2,1,3,280000,12.5425448821514,0,4714.28571428571,94
10,105904,1,2,1,1040000,13.8547312711176,0,10590.4,318
4,12600,2,1,3,575000,13.2621253197795,0,3150,323
6,76000,2,2,3,211000,12.2596134124582,0,12666.6666666667,48
12,125000,2,2,1,450000,13.0170028617465,0,10416.6666666667,178
5,29800,1,1,1,4490000,15.3173632597184,1,5960,247
13,46000,1,2,1,6e+05,13.3046849341983,1,3538.46153846154,243
10,73000,1,2,1,1230000,14.0225247273486,1,7300,247
7,91000,1,2,1,2050000,14.5333503511146,1,13000,62
4,40000,1,1,1,1350000,14.1156151504146,0,10000,171
6,24200,1,1,1,7750000,15.8632034013295,1,4033.33333333333,24
11,61000,2,1,3,280000,12.5425448821514,0,5545.45454545455,100
5,31000,1,1,1,3199999,14.9786610552699,1,6200,19
10,83000,1,2,1,1395000,14.1484049732376,1,8300,247
12,149728.625,2,2,1,175000,12.0725412529057,0,12477.3854166667,213
5,17000,1,2,3,390000,12.8739020181058,0,3400,216
11,56000,2,1,3,249000,12.4252081754468,0,5090.90909090909,226
10,11000,1,1,1,1350000,14.1156151504146,1,1100,8
6,115000,1,1,1,2250000,14.6264407741806,1,19166.6666666667,62
4,49900,2,1,3,999000,13.8145100576307,0,12475,135
11,65000,1,2,3,945000,13.7589402064759,1,5909.09090909091,243
18,79000,2,2,3,69000,11.1418617835794,0,4388.88888888889,185
21,33000,2,2,3,129000,11.7675676833438,0,1571.42857142857,232
3,58000,1,1,3,1299999,14.0778740532007,0,19333.3333333333,135
12,149728.625,2,2,1,8e+05,13.5923670066501,0,12477.3854166667,365
8,52000,1,2,1,1650000,14.3162858458768,1,6500,8
4,55000,2,1,3,890000,13.6989767417083,0,13750,196
10,85000,2,1,1,395000,12.8866410438833,0,8500,74
8,62000,2,1,3,645000,13.3770055957779,0,7750,90
8,67000,2,2,1,5e+05,13.1223633774043,0,8375,74
5,31000,1,1,3,2765000,14.8325511929386,1,6200,253
12,50800,1,1,1,1125000,13.9332935936207,1,4233.33333333333,20
9,62000,1,2,1,1450000,14.1870741143968,1,6888.88888888889,396
1,11300,1,1,3,925000,13.7375490164946,0,11300,104
6,105000,1,1,1,630000,13.3534750983677,0,17500,218
7,98623,1,1,1,635000,13.3613802778748,0,14089,328
10,56000,2,1,3,465000,13.0497926845695,0,5600,104
7,68000,2,2,3,255000,12.4490188241406,0,9714.28571428571,94
6,85000,2,2,1,935000,13.7483018082708,0,14166.6666666667,218
4,27000,1,2,3,1300000,14.0778748224318,0,6750,268
7,39065,2,1,3,448000,13.0125485113971,0,5580.71428571429,349
7,44000,1,1,3,785000,13.5734389967645,0,6285.71428571429,199
9,89000,2,2,3,420000,12.9480099902596,0,9888.88888888889,71
9,120000,2,2,3,6e+05,13.3046849341983,0,13333.3333333333,74
3,33000,2,1,3,795000,13.5860973936365,0,11000,116
2,32500,2,1,1,2900000,14.8802212949567,0,16250,366
6,124000,2,1,1,695000,13.4516671245469,0,20666.6666666667,71
10,78000,2,2,1,499800,13.121963297383,0,7800,74
10,65374,1,2,3,545000,13.2085410736454,0,6537.4,74
7,57000,1,2,3,319000,12.672946381767,0,8142.85714285714,193
15,80000,2,1,3,115000,11.6526874073454,0,5333.33333333333,52
9,95000,2,1,1,1565000,14.2633963819564,0,10555.5555555556,363
12,117000,2,2,3,384000,12.8583978315699,0,9750,362
9,35000,2,2,1,650000,13.3847276418718,0,3888.88888888889,171
5,105000,2,2,1,960000,13.774688563444,0,21000,199
2,14000,1,1,1,3800000,15.1505116246966,1,7000,16
3,55000,1,1,3,1175000,13.9767787055604,0,18333.3333333333,171
5,69810,2,2,1,2985000,14.9091103048088,0,13962,363
2,53000,2,2,3,955000,13.7694666194629,0,26500,116
4,86000,1,1,1,1580000,14.2729354050031,0,21500,135
14,1e+05,2,2,3,150000,11.9183905730784,0,7142.85714285714,103
8,55000,2,1,1,740000,13.5144054651804,0,6875,224
4,47000,2,2,1,1550000,14.2537654888954,0,11750,167
8,44000,2,2,3,215000,12.2783933071098,0,5500,34
2,9850,2,1,3,695000,13.4516671245469,0,4925,219
12,50000,2,2,3,239999,12.3883900356488,0,4166.66666666667,72
2,20400,1,1,1,7200000,15.7895915839863,1,10200,257
9,125000,2,1,3,445000,13.0058295611484,1,13888.8888888889,61
10,52000,1,2,3,425000,12.9598444479066,0,5200,71
17,85000,2,2,3,2e+05,12.2060726455302,0,5000,226
19,55000,2,1,3,80000,11.289781913656,0,2894.73684210526,200
8,44000,1,2,1,1195000,13.9936567433477,1,5500,6
9,1e+05,1,2,1,1200000,13.9978321147582,1,11111.1111111111,10
10,34500,2,2,3,240000,12.3883942023241,0,3450,183
5,37000,2,2,3,825000,13.6231386653168,0,7400,118
13,10010,1,2,1,810000,13.6047895266486,1,770,261
10,149728.625,2,2,1,1351000,14.1163556169423,0,14972.8625,363
4,25000,1,1,3,3785111,15.1465857707117,1,6250,17
24,50000,2,2,3,90000,11.4075649493124,0,2083.33333333333,183
6,75000,2,2,1,7e+05,13.4588356140255,0,12500,104
12,60000,2,1,3,295000,12.594730635322,0,5000,229
7,120000,2,2,1,1775000,14.3893109808917,0,17142.8571428571,366
5,71150,1,2,1,1500000,14.2209756660724,0,14230,150
2,16000,1,1,3,1385000,14.1412106976036,0,8000,74
7,95999,1,1,1,975000,13.79019274998,0,13714.1428571429,178
2,40000,1,1,1,1399000,14.1512682536476,0,20000,118
9,68000,1,2,1,2700000,14.8087623309746,1,7555.55555555556,243
12,92000,2,2,1,249999,12.4292121968364,0,7666.66666666667,360
13,29300,1,2,3,799999,13.5923657566493,1,2253.84615384615,6
6,60000,1,1,1,16400000,16.6127918927944,0,10000,368
14,98000,1,1,3,490000,13.1021606700868,0,7000,282
2,39270,1,1,3,585000,13.279367126214,0,19635,193
7,88927,1,1,3,5500000,15.5202586502027,1,12703.8571428571,260
13,78000,2,2,3,190000,12.1547793511426,0,6000,360
4,38000,2,1,3,1150000,13.9552725003394,0,9500,231
5,61231,1,1,3,825101,13.623261082066,0,12246.2,231
3,32000,1,2,3,11800000,16.2836100894359,1,10666.6666666667,259
10,105000,2,2,1,215000,12.2783933071098,0,10500,303
2,24000,1,1,1,1920000,14.467835744004,0,12000,133
10,75000,2,1,1,425000,12.9598444479066,1,7500,61
3,14000,1,1,3,475000,13.0710700830168,0,4666.66666666667,216
8,70013,1,1,1,1180000,13.9810249964418,0,8751.625,165
4,75000,2,2,1,745000,13.5211394973617,0,18750,159
7,71352,2,2,3,325000,12.6915804613119,0,10193.1428571429,349
10,53000,1,1,3,575000,13.2621253197795,0,5300,92
11,78000,2,2,3,405000,12.9116423460887,0,7090.90909090909,118
6,110000,1,2,1,2300000,14.6484196808994,1,18333.3333333333,11
11,95000,2,2,1,515000,13.1519221796459,0,8636.36363636364,178
5,21000,2,1,3,585000,13.279367126214,0,4200,104
2,95000,1,2,1,5300000,15.4832173785224,1,47500,260
20,80000,2,2,3,95000,11.4616321705827,0,4000,74
6,15000,2,1,3,769999,13.5541444951277,0,2500,74
9,142000,2,1,1,525000,13.1711535415738,0,15777.7777777778,90
13,60000,2,1,3,269000,12.502466658584,0,4615.38461538462,386
6,21000,1,2,3,555000,13.2267233927286,0,3500,210
7,54000,2,1,3,640000,13.3692234553359,0,7714.28571428571,196
6,136000,1,1,1,1990000,14.5036451967007,1,22666.6666666667,62
3,65000,2,2,3,890000,13.6989767417083,0,21666.6666666667,118
3,149728.625,1,2,3,930000,13.7429398651294,0,49909.5416666667,136
12,51000,1,2,1,699000,13.4574060212159,1,4250,17
1,59500,2,1,1,950000,13.7642172635767,0,59500,323
5,49000,1,1,3,1021000,13.8362930971468,0,9800,74
9,72000,1,1,1,825000,13.6231386653168,0,8000,90
6,38000,1,2,3,380000,12.8479265317026,0,6333.33333333333,306
2,25000,1,1,1,2690000,14.805051751578,0,12500,150
8,65000,2,2,1,560000,13.2356920627113,0,8125,199
16,1e+05,2,2,3,98000,11.4927227576527,0,6250,185
5,16000,1,1,1,850000,13.6529916284665,0,3200,221
8,45250,2,2,3,459000,13.0368054890427,0,5656.25,361
12,73100,2,2,3,535000,13.1900220258781,0,6091.66666666667,199
2,58600,1,1,1,1800000,14.4032972228664,0,29300,171
5,47000,2,2,1,890000,13.6989767417083,0,9400,380
14,57000,1,2,3,465000,13.0497926845695,1,4071.42857142857,8
3,7000,2,1,3,385000,12.8609986132699,0,2333.33333333333,306
2,5000,1,1,3,1125000,13.9332935936207,0,2500,339
7,36000,2,1,3,394000,12.8841061882801,0,5142.85714285714,226
1,7500,1,1,1,5500000,15.5202586502027,1,7500,252
3,38000,1,1,3,1195000,13.9936567433477,0,12666.6666666667,74
4,27500,2,1,3,520000,13.1615840905576,0,6875,311
8,48000,1,2,1,2875000,14.8715632322136,1,6000,258
6,87000,2,1,1,7e+05,13.4588356140255,0,14500,159
9,63000,1,1,3,385000,12.8609986132699,0,7000,193
14,102000,2,1,1,285999,12.5637435932924,0,7285.71428571429,165
11,87000,2,2,3,575000,13.2621253197795,0,7909.09090909091,74
6,92000,2,2,1,9e+05,13.7101500423064,0,15333.3333333333,130
11,82008,2,2,1,128999,11.7675599313758,1,7455.27272727273,65
6,38000,1,2,3,715000,13.4800378216761,0,6333.33333333333,74
11,79000,1,2,3,530000,13.1806322855283,0,7181.81818181818,74
4,55000,2,2,3,340000,12.7367008965923,0,13750,216
12,138500,2,2,1,609000,13.319573546692,0,11541.6666666667,151
8,102000,2,2,3,550000,13.2176735572087,0,12750,380
8,78000,2,1,1,539999,13.1993225666869,0,9750,319
2,29000,1,1,1,1260000,14.0466222789277,0,14500,136
10,85000,1,2,1,99000,11.5028751291167,0,8500,34
0,2480,2,1,3,1350000,14.1156151504146,0,Inf,204
10,149728.625,2,1,1,825000,13.6231386653168,0,14972.8625,365
12,149728.625,2,1,1,299000,12.6081988523728,0,12477.3854166667,104
10,95000,2,1,1,449000,13.0147781667244,0,9500,303
15,54000,2,2,3,125000,11.7360690162844,0,3600,86
7,68000,2,2,1,570000,13.2533916398107,0,9714.28571428571,192
15,85120,1,2,3,975000,13.79019274998,1,5674.66666666667,6
12,66147,1,2,3,351000,12.768541502448,0,5512.25,74
24,55000,2,2,1,15000,9.61580548008435,0,2291.66666666667,160
7,82000,2,2,3,395000,12.8866410438833,0,11714.2857142857,226
7,91535,1,2,1,1895000,14.4547293964987,1,13076.4285714286,62
7,80000,2,2,3,240000,12.3883942023241,0,11428.5714285714,193
13,78000,2,2,3,310000,12.6443275764613,0,6000,213
12,65000,2,1,1,380000,12.8479265317026,0,5416.66666666667,385
7,120000,2,1,1,425000,12.9598444479066,0,17142.8571428571,349
6,75000,1,2,1,525000,13.1711535415738,0,12500,218
6,121331,1,1,1,525000,13.1711535415738,0,20221.8333333333,220
2,85000,2,1,1,1160000,13.9639305630825,0,42500,135
6,68000,1,2,1,799999,13.5923657566493,0,11333.3333333333,386
21,70000,2,2,3,230000,12.3458345879053,0,3333.33333333333,74
9,149728.625,1,1,3,310000,12.6443275764613,0,16636.5138888889,187
34,9000,2,2,1,250000,12.4292161968444,0,264.705882352941,156
14,91000,1,1,1,999000,13.8145100576307,1,6500,24
2,48000,2,1,1,1620000,14.2979367072086,0,24000,90
2,32000,1,1,1,10700000,16.1857542994321,1,16000,32
5,38500,2,2,3,799000,13.5911162247484,0,7700,199
4,60766,1,1,3,1150000,13.9552725003394,0,15191.5,74
6,43000,2,2,3,280000,12.5425448821514,0,7166.66666666667,94
16,80000,2,2,3,235000,12.3673407931263,0,5000,314
10,95000,2,2,1,250000,12.4292161968444,0,9500,334
5,52500,2,2,3,875000,13.6819791653398,0,10500,231
13,90000,1,2,1,1275000,14.0584567365747,1,6923.07692307692,7
11,96000,2,2,1,350000,12.7656884334656,0,8727.27272727273,303
9,149728.625,1,2,1,1745000,14.3722651136187,0,16636.5138888889,363
10,62000,2,1,3,185000,12.1281111040605,0,6200,94
11,75000,2,2,1,295000,12.594730635322,0,6818.18181818182,380
6,82000,1,2,1,2475000,14.7217509539849,1,13666.6666666667,20
3,45000,2,2,3,1025000,13.8402031705546,0,15000,231
13,132000,1,2,3,310000,12.6443275764613,0,10153.8461538462,118
15,69000,2,2,3,270000,12.5061772379805,0,4600,222
10,58000,2,2,3,425000,12.9598444479066,0,5800,219
4,69000,2,1,3,899000,13.7090383134538,0,17250,74
1,1800,1,1,3,1450000,14.1870741143968,0,1800,208
13,73000,1,2,1,1850000,14.4306961970545,1,5615.38461538462,143
8,1e+05,2,1,1,650000,13.3847276418718,0,12500,178
16,95000,1,2,1,130000,11.7752897294377,0,5937.5,44
4,40000,2,1,3,565000,13.2445810101286,0,10000,101
6,110000,1,1,1,990000,13.8054602221108,0,18333.3333333333,118
7,82000,1,1,3,575000,13.2621253197795,1,11714.2857142857,61
8,14352,1,2,3,372000,12.8266491332553,0,1794,226
9,61000,2,2,3,375000,12.8346813049525,0,6777.77777777778,376
7,42000,2,1,3,445000,13.0058295611484,0,6000,100
11,38000,1,2,3,2100000,14.5574479026937,0,3454.54545454545,277
11,146000,2,2,1,649000,13.3831879956862,0,13272.7272727273,365
9,82000,2,2,1,375000,12.8346813049525,0,9111.11111111111,196
13,120000,2,2,1,220000,12.3013828253345,0,9230.76923076923,213
6,21500,1,1,3,660000,13.3999951140026,0,3583.33333333333,81
7,72000,2,1,1,595000,13.2963166845278,0,10285.7142857143,224
9,1e+05,2,2,1,525000,13.1711535415738,0,11111.1111111111,218
6,65000,1,1,1,540000,13.1993244185405,0,10833.3333333333,218
8,59000,1,2,3,725000,13.4939269338368,0,7375,74
6,84000,2,1,1,1185000,13.9852533325514,0,14000,165
10,110000,2,1,3,365000,12.8076526325646,0,11000,71
9,74000,2,2,1,315000,12.6603279178078,0,8222.22222222222,292
15,60000,1,2,3,550000,13.2176735572087,1,4000,247
5,34000,1,1,3,365000,12.8076526325646,0,6800,306
12,12000,2,2,1,950000,13.7642172635767,0,1000,365
9,149728.625,1,1,1,1225000,14.018451401961,0,16636.5138888889,363
6,75000,2,2,1,725000,13.4939269338368,0,12500,159
8,80000,2,1,3,430000,12.9715404876697,0,10000,104
6,15000,2,1,1,1395000,14.1484049732376,0,2500,178
9,62000,1,1,1,725000,13.4939269338368,1,6888.88888888889,389
11,99000,2,1,1,590000,13.2878778158819,0,9000,199
3,38000,1,1,3,1198000,13.9961640576575,0,12666.6666666667,74
15,141000,2,2,1,425000,12.9598444479066,0,9400,365
10,66000,1,2,1,3800000,15.1505116246966,1,6600,262
15,38600,2,1,3,215000,12.2783933071098,0,2573.33333333333,103
7,101500,2,2,3,750000,13.5278284855125,0,14500,358
8,64000,2,1,3,410000,12.9239124386805,0,8000,100
2,69000,1,1,1,4090000,15.224055528019,0,34500,355
3,22000,2,2,3,840000,13.6411571708195,0,7333.33333333333,364
5,50000,2,1,1,955000,13.7694666194629,0,10000,116
7,29000,2,1,3,410000,12.9239124386805,0,4142.85714285714,349
11,129000,1,2,1,1750000,14.3751263458997,1,11727.2727272727,246
4,60000,1,1,1,9850000,16.1029820131483,1,15000,260
4,50000,1,2,1,1400000,14.1519827945855,0,12500,135
3,33000,1,1,3,1245000,14.0346460878809,0,11000,90
10,96000,1,2,1,1995000,14.5061546083061,0,9600,363
10,62500,2,2,3,349000,12.7628272011846,0,6250,104
13,130000,2,1,3,185000,12.1281111040605,0,10000,112
6,83000,1,2,1,925000,13.7375490164946,0,13833.3333333333,303
6,82758,2,2,1,610000,13.3212142361495,0,13793,215
8,109000,2,2,1,640000,13.3692234553359,0,13625,74
7,65000,2,1,1,525000,13.1711535415738,1,9285.71428571429,61
5,5800,1,1,3,299000,12.6081988523728,0,1160,306
4,92000,2,2,1,830000,13.6291809797728,1,23000,61
6,59000,2,2,1,845000,13.6470919063393,0,9833.33333333333,85
10,84000,1,2,1,1395000,14.1484049732376,1,8400,247
10,70000,2,2,1,221000,12.3059179804999,1,7000,61
6,45000,2,1,3,545000,13.2085410736454,0,7500,218
8,48231,2,1,3,335101,12.7221872579048,0,6028.875,226
3,78000,1,1,1,1500000,14.2209756660724,0,26000,178
5,65000,2,1,3,480000,13.0815413828841,0,13000,193
1,58000,2,1,1,925000,13.7375490164946,0,58000,104
8,98000,2,1,1,620000,13.3374747570213,0,12250,292
3,18000,1,1,1,8400000,15.9437422638135,1,6000,24
10,31000,1,2,3,491000,13.1041994067767,1,3100,61
7,89000,2,1,1,745000,13.5211394973617,0,12714.2857142857,303
